Timestamp,DayOfWeek,Category,Sales(USD),UnitsSold,ActivePromotion,TotalSales(USD),TotalUnitsSold,AverageSellingPrice(ASP)
2025-03-16,Sunday,Audio,17088.25,142,None,322161.64999999997,610,528.13
2025-03-16,Sunday,HomeAppliances,74142.29,135,None,322161.64999999997,610,528.13
2025-03-16,Sunday,IT,44873.77,53,None,322161.64999999997,610,528.13
2025-03-16,Sunday,Mobile,66203.78,102,None,322161.64999999997,610,528.13
2025-03-16,Sunday,TVs,99156.32,132,None,322161.64999999997,610,528.13
2025-03-17,Monday,AirSolutions,24228.65,54,None,322598.13,612,527.12
2025-03-17,Monday,Audio,16334.63,136,None,322598.13,612,527.12
2025-03-17,Monday,HomeAppliances,79723.97,145,None,322598.13,612,527.12
2025-03-17,Monday,IT,42062.72,49,None,322598.13,612,527.12
2025-03-17,Monday,Mobile,66868.71,103,None,322598.13,612,527.12
2025-03-17,Monday,TVs,93379.45,125,None,322598.13,612,527.12
2025-03-18,Tuesday,AirSolutions,14633.29,33,None,243766.14,455,535.75
2025-03-18,Tuesday,Audio,11687.54,97,None,243766.14,455,535.75
2025-03-18,Tuesday,HomeAppliances,58164.21,106,None,243766.14,455,535.75
2025-03-18,Tuesday,IT,29824.85,35,None,243766.14,455,535.75
2025-03-18,Tuesday,Mobile,54645.59,84,None,243766.14,455,535.75
2025-03-18,Tuesday,TVs,74810.66,100,None,243766.14,455,535.75
2025-03-19,Wednesday,AirSolutions,20854.98,46,None,313679.48,600,522.8
2025-03-19,Wednesday,Audio,17115.77,143,None,313679.48,600,522.8
2025-03-19,Wednesday,HomeAppliances,74356.32,135,None,313679.48,600,522.8
2025-03-19,Wednesday,IT,41283.98,49,None,313679.48,600,522.8
2025-03-19,Wednesday,Mobile,65665.3,101,None,313679.48,600,522.8
2025-03-19,Wednesday,TVs,94403.13,126,None,313679.48,600,522.8
2025-03-20,Thursday,AirSolutions,21435.03,48,None,316273.0800000001,599,528.0
2025-03-20,Thursday,Audio,16232.02,135,None,316273.0800000001,599,528.0
2025-03-20,Thursday,HomeAppliances,76497.02,139,None,316273.0800000001,599,528.0
2025-03-20,Thursday,IT,45854.77,54,None,316273.0800000001,599,528.0
2025-03-20,Thursday,Mobile,71205.52,110,None,316273.0800000001,599,528.0
2025-03-20,Thursday,TVs,85048.72,113,None,316273.0800000001,599,528.0
2025-03-21,Friday,AirSolutions,22723.41,50,None,343735.72,661,520.02
2025-03-21,Friday,Audio,19464.18,162,None,343735.72,661,520.02
2025-03-21,Friday,HomeAppliances,80216.5,146,None,343735.72,661,520.02
2025-03-21,Friday,IT,43872.06,52,None,343735.72,661,520.02
2025-03-21,Friday,Mobile,70345.04,108,None,343735.72,661,520.02
2025-03-21,Friday,TVs,107114.53,143,None,343735.72,661,520.02
2025-03-22,Saturday,AirSolutions,24846.9,55,None,359305.55,688,522.25
2025-03-22,Saturday,Audio,20062.04,167,None,359305.55,688,522.25
2025-03-22,Saturday,HomeAppliances,81666.86,148,None,359305.55,688,522.25
2025-03-22,Saturday,IT,49110.24,58,None,359305.55,688,522.25
2025-03-22,Saturday,Mobile,76365.08,117,None,359305.55,688,522.25
2025-03-22,Saturday,TVs,107254.43,143,None,359305.55,688,522.25
2025-03-23,Sunday,AirSolutions,20034.83,45,None,345657.38,651,530.96
2025-03-23,Sunday,Audio,17905.61,149,None,345657.38,651,530.96
2025-03-23,Sunday,HomeAppliances,78942.26,144,None,345657.38,651,530.96
2025-03-23,Sunday,IT,45699.25,54,None,345657.38,651,530.96
2025-03-23,Sunday,Mobile,71217.51,110,None,345657.38,651,530.96
2025-03-23,Sunday,TVs,111857.92,149,None,345657.38,651,530.96
2025-03-24,Monday,AirSolutions,24043.97,53,None,314474.54000000004,604,520.65
2025-03-24,Monday,Audio,17458.65,145,None,314474.54000000004,604,520.65
2025-03-24,Monday,HomeAppliances,71247.12,130,None,314474.54000000004,604,520.65
2025-03-24,Monday,IT,43924.52,52,None,314474.54000000004,604,520.65
2025-03-24,Monday,Mobile,68353.21,105,None,314474.54000000004,604,520.65
2025-03-24,Monday,TVs,89447.07,119,None,314474.54000000004,604,520.65
2025-03-25,Tuesday,AirSolutions,18743.27,42,None,317615.43,595,533.81
2025-03-25,Tuesday,Audio,15953.45,133,None,317615.43,595,533.81
2025-03-25,Tuesday,HomeAppliances,76721.61,139,None,317615.43,595,533.81
2025-03-25,Tuesday,IT,41405.28,49,None,317615.43,595,533.81
2025-03-25,Tuesday,Mobile,63278.99,97,None,317615.43,595,533.81
2025-03-25,Tuesday,TVs,101512.83,135,None,317615.43,595,533.81
2025-03-26,Wednesday,AirSolutions,22807.6,51,None,328850.62,629,522.81
2025-03-26,Wednesday,Audio,18018.2,150,None,328850.62,629,522.81
2025-03-26,Wednesday,HomeAppliances,79786.53,145,None,328850.62,629,522.81
2025-03-26,Wednesday,IT,48568.13,57,None,328850.62,629,522.81
2025-03-26,Wednesday,Mobile,64103.3,99,None,328850.62,629,522.81
2025-03-26,Wednesday,TVs,95566.86,127,None,328850.62,629,522.81
2025-03-27,Thursday,AirSolutions,18517.75,41,None,310639.65,592,524.73
2025-03-27,Thursday,Audio,17598.75,147,None,310639.65,592,524.73
2025-03-27,Thursday,HomeAppliances,67146.08,122,None,310639.65,592,524.73
2025-03-27,Thursday,IT,45069.34,53,None,310639.65,592,524.73
2025-03-27,Thursday,Mobile,59513.64,92,None,310639.65,592,524.73
2025-03-27,Thursday,TVs,102794.09,137,None,310639.65,592,524.73
2025-03-28,Friday,AirSolutions,24696.5,55,None,378941.26,761,497.95
2025-03-28,Friday,Audio,25800.35,215,None,378941.26,761,497.95
2025-03-28,Friday,HomeAppliances,96574.23,176,None,378941.26,761,497.95
2025-03-28,Friday,IT,50140.51,59,None,378941.26,761,497.95
2025-03-28,Friday,Mobile,69815.09,107,None,378941.26,761,497.95
2025-03-28,Friday,TVs,111914.58,149,None,378941.26,761,497.95
2025-03-29,Saturday,AirSolutions,20938.64,47,None,340856.54,666,511.8
2025-03-29,Saturday,Audio,20383.79,170,None,340856.54,666,511.8
2025-03-29,Saturday,HomeAppliances,83819.83,152,None,340856.54,666,511.8
2025-03-29,Saturday,IT,47854.86,56,None,340856.54,666,511.8
2025-03-29,Saturday,Mobile,79726.44,123,None,340856.54,666,511.8
2025-03-29,Saturday,TVs,88132.98,118,None,340856.54,666,511.8
2025-03-30,Sunday,AirSolutions,20832.1,46,None,343774.83999999997,656,524.05
2025-03-30,Sunday,Audio,18588.31,155,None,343774.83999999997,656,524.05
2025-03-30,Sunday,HomeAppliances,82330.13,150,None,343774.83999999997,656,524.05
2025-03-30,Sunday,IT,39909.86,47,None,343774.83999999997,656,524.05
2025-03-30,Sunday,Mobile,74113.64,114,None,343774.83999999997,656,524.05
2025-03-30,Sunday,TVs,108000.8,144,None,343774.83999999997,656,524.05
2025-03-31,Monday,AirSolutions,16355.35,36,None,249752.75000000003,469,532.52
2025-03-31,Monday,Audio,12373.75,103,None,249752.75000000003,469,532.52
2025-03-31,Monday,HomeAppliances,59934.29,109,None,249752.75000000003,469,532.52
2025-03-31,Monday,IT,31029.57,37,None,249752.75000000003,469,532.52
2025-03-31,Monday,Mobile,50687.92,78,None,249752.75000000003,469,532.52
2025-03-31,Monday,TVs,79371.87,106,None,249752.75000000003,469,532.52
